Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Delta,Label
4-August-2015,1001.25,1005.45,980.15,988.1,989.502158516495,355105,10866,351377164,69031,19.44,25.3,-13.15,-13.15,-1
3-August-2015,1001.15,1013.2,998.2,1001.15,1004.49251830431,325060,7120,326520338,113499,34.92,15,0,0,1
31-July-2015,1002,1007.9,990,1001.65,999.8965977963,351772,9224,351735626,105881,30.1,17.9,-0.35,-0.35,-1
30-July-2015,1001.7,1008,993.05,999.3,1001.65756240037,299237,9014,299733004,146890,49.09,14.95,-2.4,-2.4,-1
29-July-2015,1012,1012.45,992.2,995.45,1002.40819147873,240152,8393,240730332,87597,36.48,20.25,-16.55,-16.55,-1
28-July-2015,1009.5,1016.75,1000.25,1009.95,1010.39547737917,323485,10939,326847781,77071,23.83,16.5,0.45,0.45,1
27-July-2015,1027,1035,1001.3,1005.8,1016.56396460614,437703,18669,444953097,108161,24.71,33.7,-21.2,-21.2,-1
24-July-2015,1046.2,1050,1021.6,1025.05,1035.52202252378,290271,9852,300582013,76752,26.44,28.4,-21.15,-21.15,-1
23-July-2015,1055,1067,1041,1045.65,1051.25263613188,610364,15739,641646764,131979,21.62,26,-9.35,-9.35,-1
22-July-2015,1007.3,1053.5,1005.15,1050.45,1040.63925508163,825916,18331,859480611,371198,44.94,48.35,43.15,43.15,1
21-July-2015,1026.7,1028,1002.9,1007.5,1017.5406282001,262687,5504,267294695,53540,20.38,25.1,-19.2,-19.2,-1
20-July-2015,1026.1,1029.9,1018.1,1024.75,1024.12562554262,307533,7852,314952426,134633,43.78,11.8,-1.35,-1.35,-1
17-July-2015,1023,1031,1018,1022.15,1026.09535122973,405333,9901,415910307,135608,33.46,13,-0.85,-0.85,-1
16-July-2015,1012.5,1027.5,1011.4,1023.65,1023.45869360985,511991,13218,524001640,265203,51.8,16.1,11.15,11.15,1
15-July-2015,1000,1014,999,1011.4,1009.89706244276,495718,8325,500624152,310531,62.64,15,11.4,11.4,1
14-July-2015,1008.4,1011.45,995.25,997.6,1002.44467524035,301854,7040,302591935,144304,47.81,16.2,-10.8,-10.8,-1
13-July-2015,1001,1012.25,995.4,1007.2,1004.54303954299,433427,8746,435396076,260331,60.06,16.85,6.2,6.2,1
10-July-2015,994.65,1003.75,990.4,1001.55,999.414550802107,327762,8844,327570112,140028,42.72,13.35,6.9,6.9,1
9-July-2015,995.35,1001.45,984.3,987.3,992.599939649373,404304,8910,401312126,52496,12.98,17.15,-8.05,-8.05,-1
8-July-2015,1000,1008.2,990.45,994.8,998.144821878461,410815,10085,410052865,53166,12.94,17.75,-5.2,-5.2,-1
7-July-2015,1014,1016.5,1000.3,1003.4,1008.11070159088,213529,5618,215260870,59959,28.08,16.2,-10.6,-10.6,-1
6-July-2015,1000,1018.85,996,1015.3,1009.12555508124,564557,10252,569708896,248445,44.01,22.85,15.3,15.3,1
3-July-2015,1010.9,1013.5,1003.45,1006.75,1008.29969134934,532965,8390,537388445,212197,39.81,10.05,-4.15,-4.15,-1
2-July-2015,1007.05,1019.95,1006.15,1010.3,1013.43046443584,585463,11220,593326040,263534,45.01,13.8,3.25,3.25,1
1-July-2015,1002.4,1010.65,1002,1005.75,1006.51526977611,463792,12123,466813730,237515,51.21,8.65,3.35,3.35,1
30-June-2015,990,1003.5,988,1000.45,995.066739254569,488603,10383,486192594,203123,41.57,15.5,10.45,10.45,1
29-June-2015,985,993.6,972.6,990.75,983.444610608377,536953,13021,528063534,120803,22.5,21,5.75,5.75,1
26-June-2015,1002.25,1013.8,995.5,999.55,1003.05245931333,552085,14909,553770217,106372,19.27,18.3,-2.7,-2.7,-1
25-June-2015,990.5,1009.05,985.15,1004.65,1000.65367609004,778667,16734,779175996,356179,45.74,23.9,14.15,14.15,1
24-June-2015,995.25,1006.55,986,990.75,998.828534108766,659933,12859,659159911,298888,45.29,20.55,-4.5,-4.5,-1
23-June-2015,992.75,1002.4,990.75,994.75,995.651782305643,508162,10433,505952401,226877,44.65,11.65,2,2,1
22-June-2015,996.9,1008.7,986.65,991.35,993.347910067812,649734,19494,645411911,266392,41,22.05,-5.55,-5.55,-1
19-June-2015,983,1006,983,996.5,994.68825509079,1072967,29040,1067267673,333585,31.09,23,13.5,13.5,1
18-June-2015,934.4,982,933,979.05,965.188054877219,1403351,39234,1354497622,379399,27.04,49,44.65,44.65,1
17-June-2015,905,940.4,894.4,931.1,921.98477299169,869836,22298,801975547,215812,24.81,46,26.1,26.1,1
16-June-2015,899.9,905.9,892.5,903.95,898.553746365466,312970,7576,281220366,87648,28.01,13.4,4.05,4.05,1
15-June-2015,893.7,904.6,890,901,900.123040619611,259776,6435,233830363,47831,18.41,14.6,7.3,7.3,1
12-June-2015,879.3,892.5,878.85,889.15,887.881021028432,397129,13400,352603302,81601,20.55,13.65,9.85,9.85,1
11-June-2015,906.9,908.95,874,877.2,886.670368076659,416598,10919,369385102,125882,30.22,34.95,-29.7,-29.7,-1
10-June-2015,885,909.9,885,905.9,903.059412411561,289182,11025,261148527,80968,28,24.9,20.9,20.9,1
9-June-2015,885.25,890.5,878,883.9,884.086633008186,204010,6345,180362514,37671,18.47,12.5,-1.35,-1.35,-1
8-June-2015,908.8,910.65,883.65,885.25,894.573375629369,216884,8307,194018652,57962,26.72,27,-23.55,-23.55,-1
5-June-2015,910,916.65,904,906.05,909.964486410031,287749,8948,261841371,45580,15.84,12.65,-3.95,-3.95,-1
4-June-2015,903.1,915.9,895.05,912.5,905.907481517093,461778,16188,418328145,154890,33.54,20.85,9.4,9.4,1
3-June-2015,899,910.35,889,895.9,898.187091780069,445685,12197,400308514,144930,32.52,21.35,-3.1,-3.1,-1
2-June-2015,904.15,918.5,891.15,898.7,904.730391199402,558053,15121,504887509,156183,27.99,27.35,-5.45,-5.45,-1
1-June-2015,877,904,877,901.35,898.708342545508,271380,8619,243891470,82605,30.44,27,24.35,24.35,1
29-May-2015,879.5,886.5,874,877.15,880.101357287605,623744,9243,548957941,355763,57.04,12.5,-2.35,-2.35,-1
28-May-2015,886.9,894,873.4,876.75,885.459423422352,235493,6928,208519496,37279,15.83,20.6,-10.15,-10.15,-1
27-May-2015,884.1,890.8,880.75,886.95,886.084148364901,188643,5579,167153572,50982,27.03,10.05,2.85,2.85,1
26-May-2015,895.5,896.5,883.2,884.65,889.8373698836,154381,4315,137373983,35477,22.98,13.3,-10.85,-10.85,-1
25-May-2015,901.35,907.6,892.2,894.2,898.924675706001,190722,5431,171444712,41287,21.65,15.4,-7.15,-7.15,-1
22-May-2015,897.2,904.8,897,902.65,901.288822451233,189317,5603,170629296,43646,23.05,7.8,5.45,5.45,1
21-May-2015,910.25,915.5,894,896.9,899.101271511383,485092,7598,436146834,239371,49.35,21.5,-13.35,-13.35,-1
20-May-2015,900,909.5,898.9,907.4,904.433735179175,301940,8537,273084722,81826,27.1,10.6,7.4,7.4,1
19-May-2015,892,904.95,887.1,895.5,896.012077621114,399582,10684,358030298,115437,28.89,17.85,3.5,3.5,1
18-May-2015,876.2,892.1,873,890.5,884.984509368198,262804,8401,232577469,74204,28.24,19.1,14.3,14.3,1
15-May-2015,881.3,886.4,871.2,873.95,877.145531268124,200012,5196,175439632,46705,23.35,15.2,-7.35,-7.35,-1
14-May-2015,882.25,886,871,878.5,877.963650855907,316156,8117,277573476,49125,15.54,15,-3.75,-3.75,-1
13-May-2015,875,889,857.9,884.8,873.552861865116,437442,12081,382128711,57404,13.12,31.1,9.8,9.8,1
12-May-2015,895,895,865.25,868.35,874.188033157579,373248,10845,326288935,73080,19.58,29.75,-26.65,-26.65,-1
11-May-2015,892,898.95,883.2,895.75,892.077993208755,367532,9269,327867209,145842,39.68,15.75,3.75,3.75,1
8-May-2015,871,893.4,863.6,889.9,881.986339535017,489222,21074,431487121,148749,30.41,29.8,18.9,18.9,1
7-May-2015,877.3,879,860,869.4,867.555875273598,439971,21683,381699426,98047,22.28,19,-7.9,-7.9,-1
6-May-2015,891.05,896.4,872,879.25,881.545110481161,532670,27282,469572634,173629,32.6,24.4,-11.8,-11.8,-1
5-May-2015,893,901.75,885,890.9,893.348209485192,357104,19822,319018219,106680,29.87,16.75,-2.1,-2.1,-1
4-May-2015,867,893.25,861.2,890.45,878.153872640136,357224,17933,313697639,117352,32.85,32.05,23.45,23.45,1
30-April-2015,851.7,865.9,848.5,862.85,857.662245072118,333967,21374,286430887,83918,25.13,17.4,11.15,11.15,1
29-April-2015,863.4,870.95,848.3,851.25,859.410983715251,309185,18846,265716985,86536,27.99,22.65,-12.15,-12.15,-1
28-April-2015,875,881.75,860,865,871.314608790808,477021,17242,415635366,248765,52.15,21.75,-10,-10,-1
27-April-2015,881,887.5,871,874.55,879.553657771568,245491,14993,215922507,57989,23.62,16.5,-6.45,-6.45,-1
24-April-2015,876.85,883.95,868.4,879.4,877.520961689303,307251,16802,269619193,85699,27.89,15.55,2.55,2.55,1
23-April-2015,884.65,889.9,869.25,877,878.623184158747,310531,18261,272839736,77440,24.94,20.65,-7.65,-7.65,-1
22-April-2015,880.6,886.6,867.6,879.9,877.585603099976,302454,16632,265429276,65213,21.56,19,-0.7,-0.7,-1
21-April-2015,888,895.05,872.45,875.9,885.445817622416,425129,21128,376428695,123195,28.98,22.6,-12.1,-12.1,-1
20-April-2015,936.55,937.95,878.75,885.55,902.958202332994,827606,44115,747293626,240867,29.1,59.2,-51,-51,-1
17-April-2015,935.4,943.8,923.15,926.85,934.424999026804,462394,24343,432072513,112780,24.39,20.65,-8.55,-8.55,-1
16-April-2015,926.15,937.6,919,927.45,928.211405482713,499935,21865,464045369,168575,33.72,18.6,1.3,1.3,1
15-April-2015,920.9,939.4,907.6,923.75,923.005622166286,513681,28895,474130451,93179,18.14,31.8,2.85,2.85,1
13-April-2015,908.4,925,898.6,922.4,914.249387205272,469162,35204,428931071,149769,31.92,26.4,14,14,1
10-April-2015,895,906.7,889,903.65,899.475847373534,478685,22999,430565596,126532,26.43,17.7,8.65,8.65,1
9-April-2015,866.1,898.9,860,894.95,873.712256415204,1119528,30292,978145335,668101,59.68,38.9,28.85,28.85,1
8-April-2015,836,869.15,833,865.5,855.237842634801,651313,30326,557027525,275189,42.25,36.15,29.5,29.5,1
7-April-2015,825.1,835.9,825.1,832.8,831.525293718978,255261,14472,212255978,87882,34.43,10.8,7.7,7.7,1
6-April-2015,835.3,837.95,821.45,824,825.974094514722,219606,12073,181388867,90668,41.29,16.5,-11.3,-11.3,-1
1-April-2015,824.95,838,814,834.55,825.338157491333,254414,15179,209977582,54715,21.51,24,9.6,9.6,1
31-March-2015,816.1,832.05,816.1,824.7,826.469753331533,314795,15847,260168546,88056,27.97,15.95,8.6,8.6,1
30-March-2015,816,818,796.75,810.35,806.902536366697,451512,24134,364326178,131506,29.13,21.25,-5.65,-5.65,-1
27-March-2015,832.6,835.15,801.5,811.75,814.398391619096,535694,32094,436268332,192466,35.93,33.65,-20.85,-20.85,-1
26-March-2015,841.35,848.75,824.55,830.6,838.499393692309,382644,14318,320846762,202663,52.96,24.2,-10.75,-10.75,-1
25-March-2015,850.5,850.5,840.15,844.7,843.609336757265,382017,12093,322273108,274261,71.79,10.35,-5.8,-5.8,-1
24-March-2015,842.45,854.45,842.05,848.8,848.164028347598,438979,18032,372326197,212275,48.36,12.4,6.35,6.35,1
23-March-2015,856.35,863.45,838.1,842.25,846.663008149684,311055,16913,263358762,141239,45.41,25.35,-14.1,-14.1,-1
20-March-2015,856.1,861,848.85,854.3,855.101303253778,195127,10758,166853352,55159,28.27,12.15,-1.8,-1.8,-1
19-March-2015,875,876,852.1,856.25,865.99410346804,254726,13145,220591214,68712,26.97,23.9,-18.75,-18.75,-1
18-March-2015,858,872.9,855,868.75,862.826084432735,310093,15046,267556329,78736,25.39,17.9,10.75,10.75,1
17-March-2015,848.15,859.8,841,856.85,849.655804383683,588090,21757,499674082,284290,48.34,18.8,8.7,8.7,1
16-March-2015,854,854,841,842.05,843.093658376814,567883,19700,478778556,356276,62.74,13,-11.95,-11.95,-1
13-March-2015,869,869.95,847,850.15,855.388116484539,294391,14724,251818563,86760,29.47,22.95,-18.85,-18.85,-1
12-March-2015,860,866.2,855.55,863.75,860.460659229906,218285,10224,187825655,59403,27.21,10.65,3.75,3.75,1
11-March-2015,860,869.5,853.2,855.85,861.670183261507,240858,13955,207540157,62774,26.06,16.3,-4.15,-4.15,-1
10-March-2015,870,874.9,855.4,859.1,862.659570856827,589174,24051,508256590,276885,47,19.5,-10.9,-10.9,-1
9-March-2015,884,891.8,864.2,868.65,879.199288767676,299199,14033,263055548,73618,24.61,27.6,-15.35,-15.35,-1
5-March-2015,891,898.4,879.5,884.4,887.061909963966,306655,14198,272021970,53155,17.33,18.9,-6.6,-6.6,-1
4-March-2015,905,909,880.4,886.95,895.802262768405,384308,17540,344263976,85871,22.34,28.6,-18.05,-18.05,-1
3-March-2015,870,906.5,867.4,901.65,892.418823838575,707794,36015,631648689,172087,24.31,39.1,31.65,31.65,1
2-March-2015,869.85,875.6,856.15,863.7,862.411070689818,360646,14305,311025103,91735,25.44,19.45,-6.15,-6.15,-1
28-February-2015,861.8,868.4,847,866.25,859.97875870056,511174,22193,439598782,81977,16.04,21.4,4.45,4.45,1
27-February-2015,846.15,860.5,844.6,855.65,851.093551800761,426181,16233,362719901,169209,39.7,15.9,9.5,9.5,1
26-February-2015,846.05,850,837.1,842.25,841.560802794361,632989,23478,532698731,322765,50.99,12.9,-3.8,-3.8,-1
25-February-2015,847,856.4,841.6,843.55,847.172980604913,643101,23261,544817791,354296,55.09,14.8,-3.45,-3.45,-1
24-February-2015,853,857.2,837.1,841.75,843.536415306003,616856,28760,520340499,227090,36.81,20.1,-11.25,-11.25,-1
23-February-2015,869.8,876.4,846.65,851.15,861.703906741569,530826,22462,457414838,212155,39.97,29.75,-18.65,-18.65,-1
20-February-2015,897,897,872,873.25,877.759025161055,575890,26404,505492645,171169,29.72,25,-23.75,-23.75,-1
19-February-2015,905,907.15,887.55,901.35,896.093485400084,291714,15402,261403015,86195,29.55,19.6,-3.65,-3.65,-1
18-February-2015,900,908,895.05,901.45,901.549867558112,211791,11545,190940148,55092,26.01,12.95,1.45,1.45,1
16-February-2015,920,923.95,900.05,902.65,910.514545143925,275109,14078,250490746,116050,42.18,23.9,-17.35,-17.35,-1
13-February-2015,915,920,909.65,917.2,915.899536082289,277851,12272,254483602,60741,21.86,10.35,2.2,2.2,1
12-February-2015,906.35,915,887.3,910.45,900.790710216098,315228,14910,283954454,84618,26.84,27.7,4.1,4.1,1
11-February-2015,885,904.2,883.65,900.95,894.917108300179,263416,12685,235735485,39842,15.13,20.55,15.95,15.95,1
10-February-2015,892,905,862.4,882.7,887.432407928983,486418,20611,431663097,90298,18.56,42.6,-9.3,-9.3,-1
9-February-2015,903,915.7,891.95,897.3,905.709059880972,441242,19104,399636877,137197,31.09,23.75,-5.7,-5.7,-1
6-February-2015,925.7,930.15,904,910.45,917.111185024855,302154,16341,277108813,76167,25.21,26.15,-15.25,-15.25,-1
5-February-2015,932.5,938.6,918.15,922.35,928.876915685803,333040,15156,309353168,69392,20.84,20.45,-10.15,-10.15,-1
4-February-2015,939.4,943.1,925.7,928.7,936.251579585052,399472,17033,374006291,116360,29.13,17.4,-10.7,-10.7,-1
3-February-2015,912.5,940.2,911.3,937.45,929.534755663595,432764,21279,402269179,110600,25.56,28.9,24.95,24.95,1
2-February-2015,915.15,919.35,906,907.9,913.806584323198,845402,10538,772533914,608508,71.98,13.35,-7.25,-7.25,-1
30-January-2015,930.05,932,910,915.35,918.926268213986,242053,11875,222428860,51537,21.29,22,-14.7,-14.7,-1
29-January-2015,906,934.25,902,927.9,925.69082424205,550069,29739,509193826,156669,28.48,32.25,21.9,21.9,1
28-January-2015,885.1,909.75,885,905.85,896.783527012023,398082,19173,356993380,149781,37.63,24.75,20.75,20.75,1
27-January-2015,890.2,896.9,880.9,888.75,888.779595022065,360069,17768,320021980,171247,47.56,16,-1.45,-1.45,-1
23-January-2015,890,896.9,877.45,886.95,887.543460567076,405448,17925,359852721,138150,34.07,19.45,-3.05,-3.05,-1
22-January-2015,905.2,906.95,879.35,884.1,888.948593580196,425122,16826,377911604,236903,55.73,27.6,-21.1,-21.1,-1
21-January-2015,904,909.2,892.3,904.65,902.922351798676,358347,20303,323559516,92453,25.8,16.9,0.65,0.65,1
20-January-2015,882.8,903.75,878.6,901.15,893.910622110141,397727,20319,355532390,102967,25.89,25.15,18.35,18.35,1
19-January-2015,870,885.75,859.05,879.85,876.950082742984,460462,20417,403802189,115616,25.11,26.7,9.85,9.85,1
16-January-2015,861,874.05,852.15,869,866.335179668827,394114,18515,341434823,118030,29.95,21.9,8,8,1
15-January-2015,841.25,870.2,841.1,864.6,857.321925239863,574183,22637,492259675,235278,40.98,29.1,23.35,23.35,1
14-January-2015,843.1,846.9,831.1,835.05,835.200744788795,669183,17722,558902140,407411,60.88,15.8,-8.05,-8.05,-1
13-January-2015,852.75,854.45,840.65,843.05,844.716737011238,426946,12635,360648432,201483,47.19,13.8,-9.7,-9.7,-1
12-January-2015,862.5,863,842.35,850.55,846.929591577072,503008,16807,426012360,256599,51.01,20.65,-11.95,-11.95,-1
9-January-2015,846.15,862.5,845.1,860.45,852.014713974359,510671,20043,435099206,259031,50.72,17.4,14.3,14.3,1
8-January-2015,859.85,862.95,841.7,842.85,845.689404853557,787134,24450,665670884,473301,60.13,21.25,-17,-17,-1
7-January-2015,838.7,858.8,837.2,855.4,850.732167573772,660342,26226,561774181,332860,50.41,21.6,16.7,16.7,1
6-January-2015,872,872,832.1,836.1,848.367163135545,975422,39864,827515995,469959,48.18,39.9,-35.9,-35.9,-1
5-January-2015,885.55,890.9,875.3,877.1,882.759665802888,328788,19270,290240785,124228,37.78,15.6,-8.45,-8.45,-1
2-January-2015,888.8,896,884,885.6,889.87552284011,260835,9740,232110682,118820,45.55,12,-3.2,-3.2,-1
1-January-2015,885.5,892.15,884.2,888.05,887.917958243309,181432,7338,161096731,97186,53.57,7.95,2.55,2.55,1
31-December-2014,880.25,893.8,879.55,891.15,888.858161447947,328465,8506,291958796,201017,61.2,14.25,10.9,10.9,1
30-December-2014,898.4,898.5,877.65,880.6,881.94929229734,439874,14392,387946563,242588,55.15,20.85,-17.8,-17.8,-1
29-December-2014,888.5,900.5,886.6,897,895.858407386321,403990,12344,361917838,232801,57.63,13.9,8.5,8.5,1
26-December-2014,887.8,892.7,880.25,889,885.658579547073,245823,10623,217715249,83804,34.09,12.45,1.2,1.2,1
24-December-2014,895,896.6,881.65,886.8,889.565466816313,671806,15282,597615418,402381,59.9,14.95,-8.2,-8.2,-1
23-December-2014,903.4,903.95,892.05,893.9,896.610461810372,276109,12684,247562218,166573,60.33,11.9,-9.5,-9.5,-1
22-December-2014,903.2,906.45,891.05,904.5,897.916533615108,214829,10477,192898511,85132,39.63,15.4,1.3,1.3,1
19-December-2014,886.8,908.6,882.4,900.15,899.43765334634,475639,19452,427807626,198022,41.63,26.2,13.35,13.35,1
18-December-2014,880,885.25,865.25,880.25,877.597631896055,534436,19207,469019768,246878,46.19,20,0.25,0.25,1
17-December-2014,866.8,874.95,864.55,869.95,870.624741397752,696533,22878,606418863,296354,42.55,10.4,3.15,3.15,1
16-December-2014,875.5,883,859.95,864.1,871.577307671514,924850,24025,806078273,520664,56.3,23.05,-11.4,-11.4,-1
15-December-2014,876.2,880.9,872.4,878.45,877.244632384687,444704,15905,390114197,186126,41.85,8.5,2.25,2.25,1
12-December-2014,908,911.45,880.85,883.55,892.205025416748,773309,27536,689950176,383622,49.61,30.6,-24.45,-24.45,-1
11-December-2014,930,930,903.2,906.3,914.39640085879,591530,34120,540892903,224886,38.02,26.8,-23.7,-23.7,-1
10-December-2014,932,940.9,930,932.05,934.697880945722,232415,12554,217237808,84068,36.17,10.9,0.05,0.05,1
9-December-2014,942.4,950.05,931.4,939.3,940.773220338983,274350,16099,258101133,90402,32.95,18.65,-3.1,-3.1,-1
8-December-2014,962.3,962.9,942.6,945.05,952.758983558043,241942,12601,230512414,81836,33.82,20.3,-17.25,-17.25,-1
5-December-2014,961,966.8,955.5,957.7,960.91613543735,267932,12724,257460182,82709,30.87,11.3,-3.3,-3.3,-1
4-December-2014,968.35,974.35,956.1,958.55,964.073149299263,200289,11404,193093247,71832,35.86,18.25,-9.8,-9.8,-1
3-December-2014,960.9,973.6,960.9,966.2,967.373806218622,287427,12605,278049351,111788,38.89,12.7,5.3,5.3,1
2-December-2014,964.4,970.9,958.35,962.5,963.35908655617,271500,13751,261551992,63991,23.57,12.55,-1.9,-1.9,-1
1-December-2014,989.4,991.7,959.2,961.75,970.794467904462,358056,17607,347598784,124755,34.84,32.5,-27.65,-27.65,-1
28-November-2014,989.25,1016.2,983.55,990.85,1001.47231120815,686126,29132,687136191,235805,34.37,32.65,1.6,1.6,1
27-November-2014,990,992.95,983.25,987.15,987.841662543295,121260,6823,119785680,37225,30.7,9.7,-2.85,-2.85,-1
26-November-2014,993,993,982.5,987.35,987.345602848804,231957,9631,229021724,86586,37.33,10.5,-5.65,-5.65,-1
25-November-2014,985,994.9,974,992.35,983.876747280117,411139,16287,404510102,169795,41.3,20.9,7.35,7.35,1
24-November-2014,1000,1003.15,982,984.6,986.842341199709,240475,10659,237310912,96659,40.2,21.15,-15.4,-15.4,-1
21-November-2014,980.9,999.9,980,997.45,993.335774106033,330633,17236,328429587,134545,40.69,19.9,16.55,16.55,1
20-November-2014,977.8,982.9,970.2,980.4,976.269657240847,146371,8947,142897566,46748,31.94,12.7,2.6,2.6,1
19-November-2014,987.75,991.8,976.25,977.8,982.502322659697,128947,8710,126690727,39649,30.75,15.55,-9.95,-9.95,-1
18-November-2014,986.35,997.5,985.5,987.75,991.711311034356,222641,12828,220795598,80709,36.25,12,1.4,1.4,1
17-November-2014,969,985,966.95,983.35,977.264783200346,194004,11171,189593277,60469,31.17,18.05,14.35,14.35,1
14-November-2014,970.05,977.5,965,969.15,971.307712325633,222877,11137,216482149,86662,38.88,12.5,-0.9,-0.9,-1
13-November-2014,975.7,979.8,964.15,968.75,971.166870692336,254053,10764,246727857,72665,28.6,15.65,-6.95,-6.95,-1
12-November-2014,982,984,970,973.9,975.171495013992,202968,11121,197928608,50762,25.01,14,-8.1,-8.1,-1
11-November-2014,972.4,987.2,967,977.75,977.672922252011,250283,13785,244694912,70031,27.98,20.2,5.35,5.35,1
10-November-2014,982.35,989.1,968.1,969.5,976.67839748199,221127,11487,215969964,86121,38.95,21,-12.85,-12.85,-1
7-November-2014,991,995.5,978.5,980.9,983.928060311161,206131,12985,202818075,73248,35.53,17,-10.1,-10.1,-1
5-November-2014,1001.2,1008,988,991.35,998.064167968671,347541,18759,346868219,114599,32.97,20,-9.85,-9.85,-1
3-November-2014,1002,1008.5,990.55,1001.2,1001.33816273738,312737,14272,313155493,101758,32.54,17.95,-0.8,-0.8,-1
31-October-2014,982,1002.7,981.9,999.2,994.613690602195,448775,22382,446357759,169330,37.73,20.8,17.2,17.2,1
30-October-2014,948.4,981.45,948.3,979.3,968.471317286618,516949,21801,500650279,253736,49.08,33.15,30.9,30.9,1
29-October-2014,938,952.4,934,951.3,946.507565239899,339976,11635,321789856,167882,49.38,18.4,13.3,13.3,1
28-October-2014,944,944,927,934.05,932.419100387065,320360,16344,298709783,137741,43,17,-9.95,-9.95,-1
27-October-2014,959.2,960.9,937.65,941.7,944.349309690136,441903,12565,417310793,281477,63.7,23.25,-17.5,-17.5,-1
23-October-2014,949,954.5,949,952.95,952.109079526414,108618,6942,103416184,46655,42.95,5.5,3.95,3.95,1
22-October-2014,936.7,950.9,933.65,945.95,945.282102488586,297438,14942,281162818,92436,31.08,17.25,9.25,9.25,1
21-October-2014,936.1,937,927.1,929.15,930.522383639576,675337,20080,628416195,396279,58.68,9.9,-6.95,-6.95,-1
20-October-2014,937.55,941.8,912.75,934.5,932.750065111149,652730,30242,608833950,251528,38.53,29.05,-3.05,-3.05,-1
17-October-2014,935,941,925.6,938.15,935.125364404899,328961,16278,307619775,125046,38.01,15.4,3.15,3.15,1
16-October-2014,954.6,956.8,928.45,932.35,943.017939015651,746585,28978,704043048,373045,49.97,28.35,-22.25,-22.25,-1
14-October-2014,979.8,980,959.15,961.1,967.073367837121,408844,24590,395382144,93216,22.8,20.85,-18.7,-18.7,-1
13-October-2014,961,964,948.8,957.85,956.996197729882,337956,18317,323422607,96614,28.59,15.2,-3.15,-3.15,-1
10-October-2014,948.9,968.35,936.95,960.3,953.553618164933,426404,17894,406599077,133228,31.24,31.4,11.4,11.4,1
9-October-2014,940.4,957.2,940,954.65,951.135138993512,329224,16857,313136515,173538,52.71,17.2,14.25,14.25,1
8-October-2014,923.6,942,922.1,937.15,936.042978994125,347379,14753,325161674,129940,37.41,19.9,13.55,13.55,1
7-October-2014,928.9,934.9,923.7,926.65,928.662010740388,303341,12245,281701263,161663,53.29,11.2,-2.25,-2.25,-1
1-October-2014,944.8,945.1,925.75,926.8,932.984723022471,242980,15022,226696628,65940,27.14,19.35,-18,-18,-1
30-September-2014,930,948.25,925.2,945.35,937.334423286391,464546,18244,435434957,87189,18.77,23.05,15.35,15.35,1
29-September-2014,938.4,942.6,929.75,932.75,936.609624663383,340521,19085,318935246,104180,30.59,12.85,-5.65,-5.65,-1
26-September-2014,929.5,941.4,918.1,933.6,929.753600861172,566670,28079,526863473,180862,31.92,23.3,4.1,4.1,1
25-September-2014,965.4,970,923,929.4,940.861778049697,550817,27285,518242662,216092,39.23,47,-36,-36,-1
24-September-2014,974,974,956.25,964.9,967.179565173902,389903,20775,377106214,125690,32.24,17.75,-9.1,-9.1,-1
23-September-2014,991.7,994.95,963,966.1,977.017527872082,379681,21325,370954992,174732,46.02,31.95,-25.6,-25.6,-1
22-September-2014,994,996,987.85,991.1,992.03745229111,230827,10644,228989029,124575,53.97,8.15,-2.9,-2.9,-1
19-September-2014,1005.75,1015.25,991,994.6,1002.08864186178,232723,12531,233209075,65507,28.15,24.25,-11.15,-11.15,-1
18-September-2014,987,1009,983.2,1004.5,1000.91307148399,204927,10908,205114113,67460,32.92,25.8,17.5,17.5,1
17-September-2014,985.7,990,980,988,985.612793624161,143040,11686,140982054,38023,26.58,10,2.3,2.3,1
16-September-2014,1002.4,1004.5,978,980.45,989.994027903242,338742,16118,335352557,153549,45.33,26.5,-21.95,-21.95,-1
15-September-2014,1009.9,1011.15,1001,1002.85,1005.53072689612,166076,11096,166994521,89462,53.87,10.15,-7.05,-7.05,-1
12-September-2014,1018,1024.1,1012,1015.7,1016.08649978374,184960,9642,187935359,61880,33.46,12.1,-2.3,-2.3,-1
11-September-2014,1020.5,1022.2,1008,1018.75,1017.13778809155,151254,13859,153846159,52784,34.9,14.2,-1.75,-1.75,-1
10-September-2014,1030,1030,1013.1,1016,1020.16836255678,157636,9556,160815260,59146,37.52,16.9,-14,-14,-1
9-September-2014,1035.8,1049.9,1028.5,1033.3,1035.00422042108,187659,11945,194227857,54294,28.93,21.4,-2.5,-2.5,-1
8-September-2014,1030.55,1039,999,1037.45,1029.87403340919,335716,14908,345745191,106533,31.73,40,6.9,6.9,1
5-September-2014,1023.35,1033.35,1020.8,1025.2,1025.98319801126,193489,11998,198516463,63915,33.03,12.55,1.85,1.85,1
4-September-2014,1029.4,1033.55,1018.05,1024.1,1024.93926894311,180369,10738,184867271,47139,26.13,15.5,-5.3,-5.3,-1
3-September-2014,1027,1034.9,1021,1030.95,1029.23104605415,345680,18705,355784588,100781,29.15,13.9,3.95,3.95,1
2-September-2014,1016.35,1031.5,1011.15,1023.9,1021.12217545735,310537,19369,317096217,110696,35.65,20.35,7.55,7.55,1
